time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2014-12-14T08:11:27.690Z,33.967,-116.6478333,16.15,0.84,ml,25,69,0.07134,0.13,ci,ci37296096,2014-12-19T23:08:02.487Z,"10km SW of Morongo Valley, California",earthquake
2014-12-14T08:10:54.000Z,62.6274,-151.2573,85,1.4,ml,12,107.999991360001,,0.61,ak,ak11469316,2014-12-19T22:34:04.367Z,"68km WNW of Talkeetna, Alaska",earthquake
2014-12-14T08:10:26.380Z,38.8253326,-122.8571701,2.91,0.54,md,10,145,0.002221,0.03,nc,nc72364536,2014-12-14T08:50:02.281Z,"10km WNW of The Geysers, California",earthquake
2014-12-14T08:05:56.840Z,37.6163333,-118.862,5.64,0.34,md,16,126,0.00276,0.02,nc,nc72364531,2014-12-16T20:17:02.440Z,"10km ESE of Mammoth Lakes, California",earthquake
2014-12-14T08:05:12.760Z,37.6158333,-118.8648333,5.19,1.06,md,26,77,0.003489,0.03,nc,nc72364526,2014-12-16T20:05:02.203Z,"10km ESE of Mammoth Lakes, California",earthquake
2014-12-14T07:58:09.265Z,41.8532,-119.6269,3.9704,1.13,ml,3,322.43,0.161,0.0422,nn,nn00473288,2014-12-22T23:02:43.313Z,"70km ESE of Lakeview, Oregon",earthquake
2014-12-14T07:51:35.330Z,41.8433333,-119.6285,1.43,1.71,md,5,211,0.5072,0.23,uw,uw60946046,2014-12-14T18:44:47.930Z,"70km ESE of Lakeview, Oregon",earthquake
2014-12-14T07:48:45.750Z,40.435,-121.2938333,4.89,0.75,md,7,313,0.1059,0.05,nc,nc72366126,2014-12-17T21:41:05.630Z,"15km NNW of Chester, California",earthquake
2014-12-14T07:46:25.000Z,62.7939,-150.6418,85.7,1.4,ml,,,,0.4,ak,ak11465715,2014-12-19T22:33:19.203Z,"59km NNW of Talkeetna, Alaska",earthquake
2014-12-14T07:40:37.000Z,17.8962,-66.9636,7,1.8,Md,3,266.4,0.1060012,0.05,pr,pr14348002,2014-12-14T12:32:56.275Z,"10km SW of Guanica, Puerto Rico",earthquake
2014-12-14T07:39:24.293Z,41.8746,-119.6084,3.7304,1.96,ml,6,221.47,0.159,0.1628,nn,nn00471877,2014-12-14T18:45:55.740Z,"70km ESE of Lakeview, Oregon",earthquake
2014-12-14T07:36:42.949Z,41.864,-119.6048,4.025,2.33,ml,5,223.24,0.167,0.1574,nn,nn00471876,2014-12-22T20:37:38.268Z,"71km ESE of Lakeview, Oregon",earthquake
2014-12-14T07:25:23.207Z,41.8552,-119.6093,4.9311,1.36,ml,4,224.54,0.17,0.1178,nn,nn00471923,2014-12-14T16:05:45.350Z,"71km ESE of Lakeview, Oregon",earthquake
2014-12-14T07:22:51.870Z,34.3696667,-118.583,13.02,1.14,ml,14,134,0.03676,0.31,ci,ci37296088,2014-12-15T22:39:21.010Z,"4km WSW of Santa Clarita, California",earthquake
2014-12-14T07:20:40.040Z,40.4326667,-121.2968333,3.84,0.8,md,8,255,0.1029,0.05,nc,nc72366086,2014-12-17T19:57:08.636Z,"15km NNW of Chester, California",earthquake
2014-12-14T07:20:18.583Z,42.9698,-119.7717,5.318,1.69,ml,4,173.4,0.858,0.113,nn,nn00471922,2014-12-14T16:01:11.004Z,"71km WNW of Frenchglen, Oregon",earthquake
2014-12-14T07:18:49.000Z,52.6384,-166.5207,23.4,2.7,ml,,,,0.19,ak,ak11465711,2014-12-19T22:35:38.541Z,"137km S of Unalaska, Alaska",earthquake
2014-12-14T07:18:10.460Z,34.5296667,-118.7825,13.25,1.08,ml,22,84,0.05073,0.29,ci,ci37296080,2014-12-15T22:41:59.550Z,"12km N of Piru, California",earthquake
2014-12-14T07:14:31.251Z,41.8641,-119.6017,4.0766,2.74,ml,6,76.19,0.169,0.1877,nn,nn00472484,2014-12-17T19:07:50.688Z,"71km ESE of Lakeview, Oregon",earthquake
2014-12-14T07:14:07.290Z,-30.588,-178.0976,23.43,5.1,mb,,69,1.346,0.97,us,usc000t6gt,2014-12-14T15:16:45.423Z,"121km NE of L'Esperance Rock, New Zealand",earthquake
2014-12-14T07:09:01.206Z,41.8303,-119.6235,1.4507,1.55,ml,5,228.2,0.179,0.2093,nn,nn00471921,2014-12-14T15:56:34.412Z,"71km ESE of Lakeview, Oregon",earthquake
2014-12-14T07:08:24.730Z,40.4398333,-121.2895,4.4,0.86,md,7,254,0.1108,0.08,nc,nc72364516,2014-12-15T20:02:08.621Z,"15km NNW of Chester, California",earthquake
2014-12-14T07:06:45.030Z,40.4336667,-121.2911667,4.69,1.05,md,9,218,0.1073,0.07,nc,nc72364511,2014-12-15T19:58:04.800Z,"15km NNW of Chester, California",earthquake
2014-12-14T06:54:47.020Z,38.8186667,-122.817,2.65,1.49,md,48,35,0.007181,0.05,nc,nc72364506,2014-12-16T19:44:04.165Z,"6km NW of The Geysers, California",earthquake
2014-12-14T06:54:41.910Z,40.4293333,-121.2995,3.57,0.75,md,8,313,0.0999,0.09,nc,nc72366116,2014-12-17T21:33:04.063Z,"14km NNW of Chester, California",earthquake
2014-12-14T06:54:16.000Z,41.856,-119.606,3.1694,0.87,ml,5,224.48,0.171,0.1327,nn,nn00473286,2014-12-22T22:53:26.620Z,"71km ESE of Lakeview, Oregon",earthquake
2014-12-14T06:50:50.000Z,65.2029,-149.0577,7.8,0.9,ml,11,161.999987040001,0.1374422,0.54,ak,ak11465710,2014-12-23T00:29:57.703Z,"63km NW of Ester, Alaska",earthquake
2014-12-14T06:49:21.377Z,41.8554,-119.6077,4.5776,2.68,ml,6,79.24,0.171,0.1638,nn,nn00471872,2014-12-14T18:54:52.580Z,"69km ESE of Lakeview, Oregon",earthquake
2014-12-14T06:48:07.000Z,52.4597,-167.8828,25.4,2.4,ml,9,280.799977536002,,0.54,ak,ak11469312,2014-12-19T22:34:03.599Z,"85km SE of Nikolski, Alaska",earthquake
2014-12-14T06:44:06.162Z,41.8594,-119.6028,4.0475,1.2,ml,4,224.01,0.171,0.1503,nn,nn00473283,2014-12-22T22:48:46.681Z,"71km ESE of Lakeview, Oregon",earthquake
2014-12-14T06:41:20.029Z,41.8542,-119.6108,3.546,0.94,ml,4,224.67,0.17,0.1053,nn,nn00473282,2014-12-22T22:39:46.210Z,"71km ESE of Lakeview, Oregon",earthquake
2014-12-14T06:39:32.020Z,41.878,-119.6096,3.273,1.79,ml,6,220.9,0.157,0.1638,nn,nn00471871,2014-12-14T18:57:00.140Z,"69km ESE of Lakeview, Oregon",earthquake
2014-12-14T06:37:46.130Z,38.8243332,-122.8533325,2.41,0.32,md,9,86,0.004235,0.02,nc,nc72364496,2014-12-14T07:30:03.449Z,"9km WNW of The Geysers, California",earthquake
2014-12-14T06:37:36.330Z,38.8255005,-122.8544998,2.57,0.98,md,24,63,0.002758,0.02,nc,nc72364491,2014-12-14T07:42:02.892Z,"10km WNW of The Geysers, California",earthquake
2014-12-14T06:34:29.000Z,64.7876,-148.7302,10.1,0.6,ml,,,,0.48,ak,ak11465687,2014-12-19T22:34:41.059Z,"29km NE of North Nenana, Alaska",earthquake
2014-12-14T06:30:56.800Z,38.7993317,-122.8141632,3.42,0.83,md,17,74,0.014,0.03,nc,nc72364486,2014-12-14T06:54:03.514Z,"5km WNW of The Geysers, California",earthquake
2014-12-14T06:25:34.000Z,55.1638,-157.5923,26,2.3,ml,6,208.799983296001,,0.37,ak,ak11469310,2014-12-19T22:34:03.022Z,"132km ENE of Chernabura Island, Alaska",earthquake
2014-12-14T06:23:30.940Z,41.8614,-119.6073,4.3271,2.4,ml,6,133.81,0.167,0.1498,nn,nn00471870,2014-12-14T18:59:08.070Z,"69km ESE of Lakeview, Oregon",earthquake
2014-12-14T06:22:30.570Z,40.4318333,-121.2958333,4.03,0.27,md,7,314,0.1034,0.06,nc,nc71088764,2014-12-17T21:16:02.709Z,"14km NNW of Chester, California",earthquake
2014-12-14T06:20:58.940Z,40.4421667,-121.3038333,2.34,0.76,md,6,315,0.1018,0.07,nc,nc72366096,2014-12-17T21:07:05.086Z,"16km NNW of Chester, California",earthquake
2014-12-14T06:16:22.734Z,41.8606,-119.6046,4.2444,1.56,ml,4,223.78,0.169,0.1298,nn,nn00473276,2014-12-22T22:26:14.564Z,"71km ESE of Lakeview, Oregon",earthquake
2014-12-14T06:14:39.540Z,38.8083344,-122.8184967,3.22,1.01,md,18,58,0.01642,0.02,nc,nc72364476,2014-12-14T06:54:02.220Z,"6km WNW of The Geysers, California",earthquake
2014-12-14T06:10:46.172Z,41.857,-119.6,2.9072,1.95,ml,5,224.45,0.174,0.175,nn,nn00471869,2014-12-14T19:03:21.140Z,"68km ESE of Lakeview, Oregon",earthquake
2014-12-14T06:06:42.355Z,41.8582,-119.6039,2.6303,2.02,ml,4,224.18,0.171,0.0726,nn,nn00471891,2014-12-14T10:34:20.107Z,"71km ESE of Lakeview, Oregon",earthquake
2014-12-14T06:05:23.457Z,41.8633,-119.5991,4.1752,2.78,ml,5,223.49,0.171,0.206,nn,nn00471890,2014-12-14T19:06:11.565Z,"70km ESE of Lakeview, Oregon",earthquake
2014-12-14T05:59:19.070Z,44.6665,-110.4745,3.79,1.46,ml,11,107,0.053,0.13,uu,uu60095677,2014-12-16T18:15:36.990Z,"36km NE of Old Faithful Geyser, Wyoming",earthquake
2014-12-14T05:53:40.640Z,38.8233333,-122.8555,3.33,0.15,md,18,66,0.00434,0.04,nc,nc72364461,2014-12-20T05:32:03.256Z,"10km WNW of The Geysers, California",earthquake
2014-12-14T05:43:54.200Z,18.392,-64.6753,6,2.4,Md,4,194.4,0.06108544,0.05,pr,pr14348001,2014-12-14T07:44:50.564Z,"6km WSW of Road Town, British Virgin Islands",earthquake
2014-12-14T05:43:40.180Z,33.9576667,-117.0591667,19.11,0.9,ml,19,98,0.08933,0.11,ci,ci37296072,2014-12-19T23:06:02.473Z,"3km S of Calimesa, California",earthquake
2014-12-14T05:40:19.000Z,58.316,-142.8756,11.4,2.9,ml,63,147.599988192001,1.774173,0.7,ak,ak11465683,2014-12-23T00:30:47.914Z,"196km S of Cape Yakataga, Alaska",earthquake
2014-12-14T05:28:39.862Z,41.8645,-119.6109,3.4847,0.95,ml,4,223.03,0.163,0.1006,nn,nn00473270,2014-12-22T22:07:39.796Z,"70km ESE of Lakeview, Oregon",earthquake
2014-12-14T05:25:19.170Z,36.0987,141.9343,15.24,4.6,mb,,143,1.417,0.73,us,usc000t6gf,2014-12-14T13:27:52.937Z,"107km ENE of Hasaki, Japan",earthquake
2014-12-14T05:15:04.050Z,38.7816658,-122.7228317,2.19,0.58,md,12,83,0.009458,0.04,nc,nc72364431,2014-12-14T05:59:02.542Z,"2km E of The Geysers, California",earthquake
2014-12-14T05:11:35.000Z,61.053,-150.4241,41.8,1.4,ml,,,,0.49,ak,ak11465661,2014-12-19T22:34:43.599Z,"33km WSW of Anchorage, Alaska",earthquake
2014-12-14T04:57:35.670Z,46.857,-121.756,3.71,0.23,md,11,77,0.02135,0.08,uw,uw60945991,2014-12-15T01:21:53.980Z,"28km NNW of Packwood, Washington",earthquake
2014-12-14T04:43:58.080Z,36.5801,-98.238,5,2.6,mb_lg,,109,0.218,0.47,us,usc000t6p5,2014-12-14T22:46:09.763Z,"4km NE of Helena, Oklahoma",earthquake
2014-12-14T04:40:22.000Z,57.9074,-156.5996,160.9,2.6,ml,27,118.799990496001,,0.41,ak,ak11469307,2014-12-19T22:34:37.868Z,"87km S of King Salmon, Alaska",earthquake
2014-12-14T04:33:16.970Z,38.7513351,-122.7006683,1.93,0.95,md,8,114,0.007105,0.03,nc,nc72364426,2014-12-14T05:31:02.851Z,"5km ESE of The Geysers, California",earthquake
2014-12-14T04:32:41.000Z,63.5158,-146.9727,4.4,0.9,ml,16,86.3999930880005,0.7231438,1.21,ak,ak11465660,2014-12-23T00:29:59.433Z,"84km SW of Delta Junction, Alaska",earthquake
2014-12-14T04:30:19.750Z,45.3191667,-121.7488333,6.47,0.5,md,7,83,0.03179,0.09,uw,uw60945986,2014-12-15T01:19:46.870Z,"18km ESE of Mount Hood Village, Oregon",earthquake
2014-12-14T04:28:44.340Z,35.9061667,-117.9191667,2.41,0.15,ml,6,151,0.0647,0.12,ci,ci37296064,2014-12-19T23:02:37.453Z,"30km NNW of Inyokern, California",earthquake
2014-12-14T04:17:12.282Z,41.865,-119.6131,4.0841,2.53,ml,5,144.51,0.162,0.1693,nn,nn00471865,2014-12-15T01:09:43.960Z,"68km ESE of Lakeview, Oregon",earthquake
2014-12-14T04:05:19.000Z,63.2775,-151.2441,3,1.1,ml,,,,0.68,ak,ak11465658,2014-12-19T22:33:27.704Z,"115km W of Cantwell, Alaska",earthquake
2014-12-14T03:54:09.000Z,55.8765,-157.1611,37.4,2.7,ml,,,,0.38,ak,ak11465656,2014-12-19T22:36:36.822Z,"96km W of Chirikof Island, Alaska",earthquake
2014-12-14T03:51:21.000Z,63.3107,-151.3071,9.9,2.3,ml,,,,0.7,ak,ak11465652,2014-12-19T22:33:27.061Z,"118km W of Cantwell, Alaska",earthquake
2014-12-14T03:38:49.960Z,37.481,-119.3691667,14.97,1.32,md,19,111,0.1837,0.09,nc,nc72364421,2014-12-15T19:58:04.640Z,"30km NE of Oakhurst, California",earthquake
2014-12-14T03:38:22.000Z,53.6039,-164.6184,49.8,2.3,ml,12,262.799978976002,,0.46,ak,ak11469302,2014-12-19T22:34:01.446Z,"96km SE of Akutan, Alaska",earthquake
2014-12-14T03:38:07.770Z,46.9271667,-121.9743333,16.18,0.33,md,9,213,0.01692,0.12,uw,uw60945971,2014-12-15T01:17:43.850Z,"23km ENE of Eatonville, Washington",earthquake
2014-12-14T03:32:10.000Z,51.4738,179.5125,7.5,2.2,ml,7,219.599982432001,0.1634934,0.33,ak,ak11465646,2014-12-23T00:29:58.307Z,"53km S of Semisopochnoi Island, Alaska",earthquake
2014-12-14T03:26:10.000Z,62.2847,-148.5391,43.8,1.2,ml,,,,0.23,ak,ak11465645,2014-12-19T22:34:44.891Z,"56km NNE of Sutton-Alpine, Alaska",earthquake
2014-12-14T03:14:09.000Z,55.5763,-158.9438,57.2,2.8,ml,,,,0.22,ak,ak11465638,2014-12-19T22:36:19.314Z,"76km S of Chignik Lake, Alaska",earthquake
2014-12-14T03:05:36.760Z,60.0907,-29.5616,10,4.6,mb,,108,6.035,0.67,us,usc000t6fq,2014-12-14T11:08:02.186Z,"Reykjanes Ridge",earthquake
2014-12-14T02:45:16.270Z,37.4728333,-118.7886667,6.16,1.57,md,30,130,0.05532,0.06,nc,nc72364416,2014-12-17T17:04:24.482Z,"26km SE of Mammoth Lakes, California",earthquake
2014-12-14T02:42:35.000Z,60.78,-151.6902,75.3,1.3,ml,23,71.9999942400005,,0.2,ak,ak11469298,2014-12-19T22:34:00.852Z,"24km WNW of Nikiski, Alaska",earthquake
2014-12-14T02:36:27.480Z,36.0025,-117.9255,0.64,0.46,ml,9,161,0.09668,0.11,ci,ci37296056,2014-12-19T23:00:57.440Z,"40km NNW of Inyokern, California",earthquake
2014-12-14T02:35:19.230Z,33.941,-118.6838333,13.29,1.71,ml,13,145,0.1202,0.22,ci,ci37296048,2014-12-15T19:57:56.590Z,"10km S of Malibu Beach, California",earthquake
2014-12-14T02:27:55.000Z,62.8615,-150.8538,96.4,1.2,ml,14,82.7999933760005,,0.38,ak,ak11469297,2014-12-19T22:33:55.559Z,"71km NNW of Talkeetna, Alaska",earthquake
2014-12-14T02:24:41.770Z,37.5363333,-118.9718333,5.06,0.33,md,15,101,0.07995,0.04,nc,nc72364411,2014-12-15T19:21:55.950Z,"12km S of Mammoth Lakes, California",earthquake
2014-12-14T02:22:36.000Z,64.7353,-147.8228,15.2,0.8,ml,,,,0.48,ak,ak11465625,2014-12-19T22:33:29.170Z,"12km SSW of Fairbanks, Alaska",earthquake
2014-12-14T02:22:18.610Z,35.6128333,-120.7468333,4.72,1.08,md,36,61,0.1523,0.05,nc,nc72364406,2014-12-16T01:22:03.802Z,"5km WSW of Paso Robles, California",earthquake
2014-12-14T02:19:02.000Z,51.0684,-178.4271,38.5,2.2,ml,8,287.999976960002,,0.42,ak,ak11469295,2014-12-19T22:33:49.991Z,"52km ESE of Amatignak Island, Alaska",earthquake
2014-12-14T02:14:03.630Z,37.4911667,-119.3333333,13.65,1.02,md,12,280,0.1679,0.04,nc,nc72364401,2014-12-15T19:48:03.342Z,"33km ENE of Oakhurst, California",earthquake
2014-12-14T02:13:14.510Z,34.1691667,-116.8431667,7.88,1.1,ml,29,63,0.1077,0.14,ci,ci37296040,2014-12-15T20:08:31.720Z,"10km S of Big Bear City, California",earthquake
2014-12-14T02:00:14.420Z,35.9111667,-117.925,1.93,0.41,ml,13,67,0.0705,0.14,ci,ci37296032,2014-12-15T22:49:09.650Z,"31km NNW of Inyokern, California",earthquake
2014-12-14T01:51:17.170Z,38.8428345,-122.8301697,2.6,0.87,md,12,103,0.005934,0.02,nc,nc72364391,2014-12-14T02:54:04.905Z,"9km WNW of Cobb, California",earthquake
2014-12-14T01:49:30.960Z,5.3653,-73.5912,153.48,4.7,mb,,60,0.892,0.81,us,usc000t6fp,2014-12-16T06:02:53.786Z,"7km W of Ventaquemada, Colombia",earthquake
2014-12-14T01:20:26.630Z,38.75,-122.7218323,1.49,0.89,md,7,119,0.01795,0.04,nc,nc72364381,2014-12-14T01:38:02.938Z,"4km SE of The Geysers, California",earthquake
2014-12-14T01:03:49.040Z,38.7991676,-122.7821655,3.53,0.99,md,18,64,0.007481,0.02,nc,nc72364376,2014-12-14T02:08:01.942Z,"3km NW of The Geysers, California",earthquake
2014-12-14T00:52:11.800Z,38.7946667,-122.4603333,7.5,1.81,md,26,56,0.01485,0.21,nc,nc72364371,2014-12-18T11:21:05.051Z,"8km E of Hidden Valley Lake, California",earthquake
2014-12-14T00:50:58.000Z,63.8619,-149.521,131.1,1.5,ml,,,,0.31,ak,ak11465608,2014-12-19T22:33:28.534Z,"27km W of Healy, Alaska",earthquake
2014-12-14T00:45:54.250Z,38.8409996,-122.8274994,2.74,0.18,md,8,74,0.006686,0.01,nc,nc72364366,2014-12-14T01:05:02.419Z,"9km WNW of Cobb, California",earthquake
2014-12-14T00:45:37.100Z,19.4225,-155.631,3.9,2.6,Ml,,151.2,0.01796631,0.09,hv,hv60816941,2014-12-14T17:04:05.174Z,"24km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-12-14T00:45:35.520Z,38.8424988,-122.8259964,2.56,2.08,md,33,46,0.008377,0.04,nc,nc72364361,2014-12-14T01:55:04.719Z,"9km WNW of Cobb, California",earthquake
2014-12-14T00:34:57.000Z,54.4161,-160.8352,4.8,3.2,ml,,,,0.74,ak,ak11465606,2014-12-19T22:36:02.000Z,"92km WSW of Chernabura Island, Alaska",earthquake
2014-12-14T00:15:20.630Z,36.5545,-121.0961667,6.08,1.41,md,28,63,0.05147,0.09,nc,nc72364356,2014-12-16T19:31:05.717Z,"25km NE of Soledad, California",earthquake
2014-12-14T00:01:42.500Z,35.5841667,-118.4511667,6.41,0.67,ml,8,113,0.08062,0.11,ci,ci37296024,2014-12-19T22:59:07.408Z,"3km E of Bodfish, California",earthquake
2014-12-13T23:54:38.499Z,41.8366,-119.615,4.462,1.86,ml,5,227.35,0.179,0.1912,nn,nn00471854,2014-12-14T00:17:11.274Z,"72km ESE of Lakeview, Oregon",earthquake
2014-12-13T23:54:26.860Z,36.4635,-121.0066667,6.38,1.28,md,18,80,0.04001,0.07,nc,nc72364351,2014-12-16T19:10:06.708Z,"26km NE of Greenfield, California",earthquake
2014-12-13T23:52:50.540Z,12.3715,-88.7477,49.32,4.8,mb,,139,1.306,0.97,us,usc000t6f8,2014-12-14T07:55:33.926Z,"103km SSW of Puerto El Triunfo, El Salvador",earthquake
2014-12-13T23:46:38.350Z,36.0326667,-117.7776667,2.05,1.36,ml,16,64,0.01251,0.14,ci,ci37231901,2014-12-16T00:35:52.962Z,"42km N of Inyokern, California",earthquake
2014-12-13T23:46:17.590Z,36.0336667,-117.7753333,1.53,1.33,ml,24,77,0.01174,0.16,ci,ci37296008,2014-12-16T00:27:29.150Z,"43km N of China Lake Acres, California",earthquake
2014-12-13T23:35:36.860Z,34.7811667,-118.9575,13.91,1.57,ml,27,69,0.01144,0.22,ci,ci37296000,2014-12-15T19:25:35.100Z,"4km SSW of Frazier Park, California",earthquake
2014-12-13T23:30:22.000Z,64.9778,-150.8132,12,0.9,ml,,,,1.08,ak,ak11468633,2014-12-23T00:59:21.706Z,"8km WSW of Manley Hot Springs, Alaska",earthquake
2014-12-13T23:28:13.860Z,36.0738333,-120.2038333,11.09,2.46,md,53,100,0.07738,0.09,nc,nc72364346,2014-12-16T01:09:06.284Z,"10km NW of Avenal, California",earthquake
2014-12-13T23:24:24.399Z,38.5958,-118.3765,10.7984,0.57,ml,5,207.35,0.119,0.2353,nn,nn00472466,2014-12-17T16:56:17.347Z,"23km ENE of Hawthorne, Nevada",earthquake
2014-12-13T23:07:06.600Z,35.91,-117.924,2.43,0.8,ml,13,67,0.06919,0.11,ci,ci37295984,2014-12-19T22:53:37.376Z,"30km NNW of Inyokern, California",earthquake
2014-12-13T22:52:31.000Z,60.9087,-151.7983,88.1,2.8,ml,68,39.5999968320002,,0.48,ak,ak11465507,2014-12-19T01:07:58.402Z,"36km NW of Nikiski, Alaska",earthquake
2014-12-13T22:49:05.570Z,41.8579,-119.6064,4.1073,1.97,ml,5,224.18,0.17,0.1378,nn,nn00471848,2014-12-13T23:28:18.459Z,"71km ESE of Lakeview, Oregon",earthquake
2014-12-13T22:43:50.690Z,36.0723333,-120.2038333,10.78,2.41,md,55,99,0.07715,0.09,nc,nc72364341,2014-12-16T02:31:05.321Z,"10km NW of Avenal, California",earthquake
2014-12-13T22:39:05.000Z,62.5951,-148.7061,53.8,0.6,ml,7,158.399987328001,,0.08,ak,ak11465502,2014-12-19T01:07:16.166Z,"76km NE of Y, Alaska",earthquake
2014-12-13T22:37:18.750Z,11.4507,41.6686,12.63,4.6,mb,,84,1.157,0.38,us,usc000t6em,2014-12-14T06:39:46.583Z,"27km ESE of Asaita, Ethiopia",earthquake
2014-12-13T22:34:35.000Z,61.7778,-149.0239,14.2,1,ml,15,50.3999959680003,,0.4,ak,ak11465498,2014-12-19T01:07:15.592Z,"9km WSW of Sutton-Alpine, Alaska",earthquake
2014-12-13T22:30:08.000Z,61.9881,-149.5324,57.3,3.2,ml,92,25.1999979840002,,0.46,ak,ak11465490,2014-12-19T01:07:41.535Z,"25km SE of Y, Alaska",earthquake
2014-12-13T22:26:28.278Z,41.8594,-119.6092,4.3688,1.93,ml,5,223.87,0.167,0.1853,nn,nn00471841,2014-12-15T01:25:33.500Z,"69km ESE of Lakeview, Oregon",earthquake
2014-12-13T22:23:39.000Z,62.1016,-149.4793,42.8,1.4,ml,27,46.7999962560003,,0.34,ak,ak11465487,2014-12-19T01:06:06.547Z,"20km ESE of Y, Alaska",earthquake
2014-12-13T22:22:44.340Z,38.8030014,-122.8183365,4.2,0.19,md,5,135,0.01867,0.01,nc,nc72364336,2014-12-13T22:48:02.276Z,"6km WNW of The Geysers, California",earthquake
2014-12-13T22:18:02.000Z,51.3663,-177.4697,43.6,2,ml,8,255.599979552002,,0.31,ak,ak11468627,2014-12-19T01:05:46.060Z,"74km SE of Tanaga Volcano, Alaska",earthquake
2014-12-13T22:16:49.000Z,53.6762,-164.2061,19.3,2.3,ml,15,255.599979552002,,0.48,ak,ak11468626,2014-12-19T01:05:45.370Z,"114km ESE of Akutan, Alaska",earthquake
2014-12-13T22:04:19.282Z,41.884,-119.619,6.9748,1.85,ml,4,219.7,0.148,0.1438,nn,nn00471838,2014-12-13T23:23:32.143Z,"69km ESE of Lakeview, Oregon",earthquake
2014-12-13T22:02:27.985Z,41.8519,-119.6065,4.2843,2.07,ml,4,225.12,0.174,0.1381,nn,nn00471845,2014-12-13T23:18:54.879Z,"71km ESE of Lakeview, Oregon",earthquake
2014-12-13T21:59:54.605Z,41.8586,-119.6147,4.3844,1.36,ml,4,223.88,0.165,0.0838,nn,nn00471844,2014-12-13T23:18:44.825Z,"70km ESE of Lakeview, Oregon",earthquake
2014-12-13T21:55:33.000Z,54.7727,-162.7425,163.2,2.7,ml,9,183.599985312001,,0.33,ak,ak11468625,2014-12-19T01:08:16.686Z,"44km E of False Pass, Alaska",earthquake
2014-12-13T21:51:46.210Z,-20.1184,-177.7404,489.39,4.5,mb,,89,4.628,0.59,us,usc000t6eb,2014-12-14T05:54:29.239Z,"116km ENE of Ndoi Island, Fiji",earthquake
2014-12-13T21:41:32.700Z,19.4783,-155.4457,3.2,1.9,Md,,57.6,0.05389892,0.13,hv,hv60816871,2014-12-18T22:55:34.238Z,"22km WNW of Volcano, Hawaii",earthquake
2014-12-13T21:40:23.000Z,61.7931,-151.8277,101.6,1.6,ml,36,75.5999939520005,,0.52,ak,ak11468624,2014-12-19T01:05:43.776Z,"94km W of Willow, Alaska",earthquake
2014-12-13T21:32:24.230Z,38.2178,-118.3218,4.72,1.12,ml,5,216.17,0.12,,nn,nn00471835,2014-12-13T21:33:52.392Z,"43km SE of Hawthorne, Nevada",earthquake
2014-12-13T21:30:06.650Z,37.2885,-121.664,6.32,2.08,md,68,61,0.03035,0.04,nc,nc72364331,2014-12-16T04:05:02.265Z,"15km E of Seven Trees, California",earthquake
2014-12-13T21:29:01.610Z,38.7989998,-122.8148346,3.66,1.33,md,27,63,0.01408,0.02,nc,nc72364326,2014-12-13T23:04:04.981Z,"5km WNW of The Geysers, California",earthquake
2014-12-13T21:24:27.000Z,62.9475,-151.2407,111.5,1.4,ml,20,71.9999942400005,,0.49,ak,ak11465400,2014-12-19T01:07:58.993Z,"90km NW of Talkeetna, Alaska",earthquake
2014-12-13T21:19:09.220Z,37.5716667,-118.8443333,6.52,0.87,md,26,86,0.02196,0.03,nc,nc72364321,2014-12-16T18:42:47.550Z,"14km SE of Mammoth Lakes, California",earthquake
2014-12-13T21:06:08.550Z,37.3,-122.3636667,3.64,1.54,md,16,167,0.1022,0.06,nc,nc72364311,2014-12-16T18:38:10.170Z,"14km SW of Portola Valley, California",earthquake
2014-12-13T21:03:44.000Z,62.5808,-151.2157,89.4,1.6,ml,29,86.3999930880005,,0.41,ak,ak11465396,2014-12-19T01:05:47.921Z,"63km WNW of Talkeetna, Alaska",earthquake
2014-12-13T21:00:17.520Z,40.2276667,-121.3123333,3.94,1.52,md,7,246,0.1802,0.02,nc,nc72364306,2014-12-15T19:40:02.176Z,"11km SW of Chester, California",earthquake
2014-12-13T20:54:46.000Z,63.581,-151.0162,8,0.9,ml,13,89.9999928000006,,0.38,ak,ak11468621,2014-12-19T01:05:42.810Z,"105km WSW of Healy, Alaska",earthquake
2014-12-13T20:43:06.400Z,18.2858,-64.666,25,2.7,Md,4,237.6,0.13744224,0.02,pr,pr14347006,2014-12-14T04:45:40.212Z,"15km SSW of Road Town, British Virgin Islands",earthquake
2014-12-13T20:31:59.000Z,61.5637,-149.8018,53.7,1.5,ml,28,43.1999965440003,,0.46,ak,ak11465313,2014-12-19T01:05:32.979Z,"7km S of Houston, Alaska",earthquake
2014-12-13T20:30:12.000Z,60.6428,-151.8635,82.8,1.9,ml,33,57.5999953920004,,0.45,ak,ak11465310,2014-12-19T01:05:32.209Z,"31km W of Nikiski, Alaska",earthquake
2014-12-13T20:19:01.680Z,33.4888333,-116.4481667,8.25,1.99,ml,70,30,0.03925,0.18,ci,ci37295968,2014-12-15T18:18:07.997Z,"22km ESE of Anza, California",earthquake
2014-12-13T20:17:04.190Z,39.3763333,-122.8768333,7.53,1.71,md,0,41,0.1261,0.07,nc,nc72364286,2014-12-16T18:34:08.620Z,"23km N of Upper Lake, California",earthquake
